"","davis_family","genus","lat","lon","Geological.period"
"1","Betulaceae","Alnus",30.3,130.5,"Pleistocene"
"2","Betulaceae","Carpinus",30.3,130.5,"Pleistocene"
"3","Fagaceae","Castanopsis",30.3,130.5,"Pleistocene"
"4","Fagaceae","Quercus",30.3,130.5,"Pleistocene"
"5","Ericaceae","Rhododendron",30.3,130.5,"Pleistocene"
"6","Salicaceae","Salix",30.3,130.5,"Pleistocene"
"7","Fagaceae","Quercus",31.5,130.33,"Pleistocene"
"8","Adoxaceae","Viburnum",31.5,130.33,"Pleistocene"
"9","Anacardiaceae","Rhus",31.8,130.45,"Pleistocene"
"10","Ulmaceae","Ulmus",31.8,130.45,"Pleistocene"
"11","Theaceae","Camellia",31.85,130.95,"Pleistocene"
"12","Juglandaceae","Juglans",31.85,130.95,"Pleistocene"
"13","Sapindaceae","Acer",31.9,130.85,"Pleistocene"
"14","Fagaceae","Fagus",31.9,130.85,"Pleistocene"
"15","Symplocaceae","Symplocos",31.9,130.85,"Pleistocene"
"16","Aquifoliaceae","Ilex",31.93,130.85,"Pleistocene"
"17","Betulaceae","Betula",31.95,130.82,"Pleistocene"
"18","Betulaceae","Corylus",31.95,130.83,"Pleistocene"
"19","Myricaceae","Myrica",32.58,130.5,"Pleistocene"
"20","Fagaceae","Fagus",33.55,133.5583333,"Holocene"
"21","Fagaceae","Quercus",33.55,133.5583333,"Holocene"
"22","Fagaceae","Cyclobalanopsis",33.55,133.5583333,"Holocene"
"23","Fagaceae","Castanopsis",33.55,133.5583333,"Holocene"
"24","Fagaceae","Castanea",33.55,133.5583333,"Holocene"
"25","Proteaceae","Helicia",33.55,133.5583333,"Holocene"
"26","Betulaceae","Alnus",33.55,133.5583333,"Holocene"
"27","Apocynaceae","Anodendron",33.55,133.5583333,"Holocene"
"28","Betulaceae","Betula",33.55,133.5583333,"Holocene"
"29","Betulaceae","Carpinus",33.55,133.5583333,"Holocene"
"30","Ulmaceae","Ulmus",33.55,133.5583333,"Holocene"
"31","Ulmaceae","Zelkova",33.55,133.5583333,"Holocene"
"32","Cannabaceae","Celtis",33.55,133.5583333,"Holocene"
"33","Oleaceae","Fraxinus",33.55,133.5583333,"Holocene"
"34","Euphorbiaceae","Mallotus",33.55,133.5583333,"Holocene"
"35","Myricaceae","Myrica",33.55,133.5583333,"Holocene"
"36","Symplocaceae","Symplocos",33.55,133.5583333,"Holocene"
"37","Betulaceae","Corylus",33.55,133.5583333,"Holocene"
"38","Aquifoliaceae","Ilex",33.55,133.5583333,"Holocene"
"39","Compositae","Artemisia",33.55,133.5583333,"Holocene"
"40","Juglandaceae","Pterocarya",33.55,133.5583333,"Holocene"
"41","Malvaceae","Tilia",33.55,133.5583333,"Holocene"
"42","Sapindaceae","Acer",33.55,133.5583333,"Holocene"
"43","Sapindaceae","Aesculus",33.55,133.5583333,"Holocene"
"44","Salicaceae","Salix",33.55,133.5583333,"Holocene"
"45","Adoxaceae","Viburnum",33.55,133.5583333,"Holocene"
"46","Lythraceae","Lagerstroemia",33.55,133.5583333,"Holocene"
"47","Euphorbiaceae","Euphorbia",33.55,133.5583333,"Holocene"
"48","Ebenaceae","Diospyros",33.55,133.5583333,"Holocene"
"49","Fagaceae","Fagus",33.55,133.5583333,"Last glacial period"
"50","Fagaceae","Quercus",33.55,133.5583333,"Last glacial period"
"51","Fagaceae","Cyclobalanopsis",33.55,133.5583333,"Last glacial period"
"52","Fagaceae","Castanopsis",33.55,133.5583333,"Last glacial period"
"53","Fagaceae","Castanea",33.55,133.5583333,"Last glacial period"
"54","Betulaceae","Alnus",33.55,133.5583333,"Last glacial period"
"55","Betulaceae","Betula",33.55,133.5583333,"Last glacial period"
"56","Betulaceae","Carpinus",33.55,133.5583333,"Last glacial period"
"57","Ulmaceae","Ulmus",33.55,133.5583333,"Last glacial period"
"58","Ulmaceae","Zelkova",33.55,133.5583333,"Last glacial period"
"59","Cannabaceae","Celtis",33.55,133.5583333,"Last glacial period"
"60","Juglandaceae","Pterocarya",33.55,133.5583333,"Last glacial period"
"61","Sapindaceae","Aesculus",33.55,133.5583333,"Last glacial period"
"62","Oleaceae","Fraxinus",33.55,133.5583333,"Last glacial period"
"63","Malvaceae","Tilia",33.55,133.5583333,"Last glacial period"
"64","Symplocaceae","Symplocos",33.55,133.5583333,"Last glacial period"
"65","Salicaceae","Salix",33.55,133.5583333,"Last glacial period"
"66","Betulaceae","Corylus",33.55,133.5583333,"Last glacial period"
"67","Aquifoliaceae","Ilex",33.55,133.5583333,"Last glacial period"
"68","Compositae","Artemisia",33.55,133.5583333,"Last glacial period"
"69","Fagaceae","Quercus",33.56491,133.711488,"Last glacial period"
"70","Betulaceae","Carpinus",33.56491,133.711488,"Last glacial period"
"71","Fagaceae","Fagus",33.56491,133.711488,"Last glacial period"
"72","Compositae","Artemisia",33.56491,133.711488,"Last glacial period"
"73","Betulaceae","Betula",33.56491,133.711488,"Last glacial period"
"74","Betulaceae","Alnus",33.56491,133.711488,"Last glacial period"
"75","Ulmaceae","Ulmus",33.56491,133.711488,"Last glacial period"
"76","Cannabaceae","Celtis",33.56491,133.711488,"Last glacial period"
"77","Betulaceae","Corylus",33.56491,133.711488,"Last glacial period"
"78","Malvaceae","Tilia",33.56491,133.711488,"Last glacial period"
"79","Juglandaceae","Pterocarya",33.56491,133.711488,"Last glacial period"
"80","Juglandaceae","Juglans",33.56491,133.711488,"Last glacial period"
"81","Xanthorrhoeaceae","Hemerocallis",33.56491,133.711488,"Last glacial period"
"82","Polygonaceae","Polygonum",33.56491,133.711488,"Last glacial period"
"83","Rosaceae","Rosa",33.56491,133.711488,"Last glacial period"
"84","Fagaceae","Quercus",33.565089,133.621194,"Holocene"
"85","Fagaceae","Cyclobalanopsis",33.565089,133.621194,"Holocene"
"86","Betulaceae","Alnus",33.565089,133.621194,"Holocene"
"87","Myricaceae","Myrica",33.565089,133.621194,"Holocene"
"88","Ulmaceae","Zelkova",33.565089,133.621194,"Holocene"
"89","Betulaceae","Carpinus",33.565089,133.621194,"Holocene"
"90","Fagaceae","Fagus",33.565089,133.621194,"Holocene"
"91","Juglandaceae","Pterocarya",33.565089,133.621194,"Holocene"
"92","Ulmaceae","Ulmus",33.565089,133.621194,"Holocene"
"93","Cannabaceae","Celtis",33.565089,133.621194,"Holocene"
"94","Caprifoliaceae","Abelia",33.565089,133.621194,"Holocene"
"95","Sapindaceae","Aesculus",33.565089,133.621194,"Holocene"
"96","Betulaceae","Betula",33.565089,133.621194,"Holocene"
"97","Symplocaceae","Symplocos",33.565089,133.621194,"Holocene"
"98","Malvaceae","Tilia",33.565089,133.621194,"Holocene"
"99","Salicaceae","Salix",33.565089,133.621194,"Holocene"
"100","Oleaceae","Ligustrum",33.565089,133.621194,"Holocene"
"101","Aquifoliaceae","Ilex",33.565089,133.621194,"Holocene"
"102","Euphorbiaceae","Sapium",33.565089,133.621194,"Holocene"
"103","Elaeagnaceae","Elaeagnus",33.565089,133.621194,"Holocene"
"104","Rutaceae","Skimmia",33.565089,133.621194,"Holocene"
"105","Compositae","Artemisia",33.565089,133.621194,"Holocene"
"106","Haloragaceae","Haloragis",33.565089,133.621194,"Holocene"
"107","Polygonaceae","Polygonum",33.565089,133.621194,"Holocene"
"108","Leguminosae","Caesalpinia",33.565089,133.621194,"Holocene"
"109","Fagaceae","Quercus",33.565089,133.621194,"Last glacial period"
"110","Fagaceae","Cyclobalanopsis",33.565089,133.621194,"Last glacial period"
"111","Ulmaceae","Zelkova",33.565089,133.621194,"Last glacial period"
"112","Betulaceae","Carpinus",33.565089,133.621194,"Last glacial period"
"113","Fagaceae","Fagus",33.565089,133.621194,"Last glacial period"
"114","Compositae","Artemisia",33.565089,133.621194,"Last glacial period"
"115","Sapindaceae","Acer",34.45,135.350006,"Pleistocene"
"116","Betulaceae","Alnus",34.45,135.350006,"Pleistocene"
"117","Juglandaceae","Juglans",34.45,135.350006,"Pleistocene"
"118","Altingiaceae","Liquidambar",34.45,135.350006,"Pleistocene"
"119","Juglandaceae","Pterocarya",34.45,135.350006,"Pleistocene"
"120","Fagaceae","Quercus",34.45,135.350006,"Pleistocene"
"121","Ulmaceae","Ulmus",34.45,135.350006,"Pleistocene"
"122","Rhamnaceae","Paliurus",34.450001,135.350006,"Pleistocene"
"123","Betulaceae","Betula",34.48333333,131.5833333,"Holocene"
"124","Betulaceae","Carpinus",34.48333333,131.5833333,"Holocene"
"125","Fagaceae","Fagus",34.48333333,131.5833333,"Holocene"
"126","Anacardiaceae","Rhus",34.48333333,131.5833333,"Holocene"
"127","Ulmaceae","Ulmus",34.48333333,131.5833333,"Holocene"
"128","Fagaceae","Cyclobalanopsis",34.48333333,131.5833333,"Holocene"
"129","Fagaceae","Castanopsis",34.48333333,131.5833333,"Holocene"
"130","Betulaceae","Corylus",34.48333333,131.5833333,"Holocene"
"131","Aquifoliaceae","Ilex",34.48333333,131.5833333,"Holocene"
"132","Betulaceae","Alnus",34.48333333,131.5833333,"Holocene"
"133","Compositae","Artemisia",34.48333333,131.5833333,"Holocene"
"134","Fagaceae","Quercus",34.48333333,131.5833333,"Holocene"
"135","Betulaceae","Betula",34.48333333,131.5833333,"Last glacial period"
"136","Betulaceae","Carpinus",34.48333333,131.5833333,"Last glacial period"
"137","Fagaceae","Fagus",34.48333333,131.5833333,"Last glacial period"
"138","Fagaceae","Quercus",34.48333333,131.5833333,"Last glacial period"
"139","Ulmaceae","Ulmus",34.48333333,131.5833333,"Last glacial period"
"140","Fagaceae","Cyclobalanopsis",34.48333333,131.5833333,"Last glacial period"
"141","Fagaceae","Castanopsis",34.48333333,131.5833333,"Last glacial period"
"142","Betulaceae","Corylus",34.48333333,131.5833333,"Last glacial period"
"143","Aquifoliaceae","Ilex",34.48333333,131.5833333,"Last glacial period"
"144","Betulaceae","Alnus",34.48333333,131.5833333,"Last glacial period"
"145","Compositae","Artemisia",34.48333333,131.5833333,"Last glacial period"
"146","Betulaceae","Alnus",34.49027778,131.5861111,"Holocene"
"147","Compositae","Artemisia",34.49027778,131.5861111,"Holocene"
"148","Betulaceae","Betula",34.49027778,131.5861111,"Holocene"
"149","Betulaceae","Carpinus",34.49027778,131.5861111,"Holocene"
"150","Fagaceae","Castanopsis",34.49027778,131.5861111,"Holocene"
"151","Cannabaceae","Celtis",34.49027778,131.5861111,"Holocene"
"152","Betulaceae","Corylus",34.49027778,131.5861111,"Holocene"
"153","Fagaceae","Fagus",34.49027778,131.5861111,"Holocene"
"154","Oleaceae","Fraxinus",34.49027778,131.5861111,"Holocene"
"155","Aquifoliaceae","Ilex",34.49027778,131.5861111,"Holocene"
"156","Juglandaceae","Juglans",34.49027778,131.5861111,"Holocene"
"157","Myricaceae","Myrica",34.49027778,131.5861111,"Holocene"
"158","Fagaceae","Quercus",34.49027778,131.5861111,"Holocene"
"159","Salicaceae","Salix",34.49027778,131.5861111,"Holocene"
"160","Symplocaceae","Symplocos",34.49027778,131.5861111,"Holocene"
"161","Malvaceae","Tilia",34.49027778,131.5861111,"Holocene"
"162","Ulmaceae","Ulmus",34.49027778,131.5861111,"Holocene"
"163","Betulaceae","Alnus",34.49027778,131.5861111,"Last glacial period"
"164","Compositae","Artemisia",34.49027778,131.5861111,"Last glacial period"
"165","Betulaceae","Betula",34.49027778,131.5861111,"Last glacial period"
"166","Betulaceae","Carpinus",34.49027778,131.5861111,"Last glacial period"
"167","Betulaceae","Corylus",34.49027778,131.5861111,"Last glacial period"
"168","Fagaceae","Fagus",34.49027778,131.5861111,"Last glacial period"
"169","Oleaceae","Fraxinus",34.49027778,131.5861111,"Last glacial period"
"170","Aquifoliaceae","Ilex",34.49027778,131.5861111,"Last glacial period"
"171","Juglandaceae","Juglans",34.49027778,131.5861111,"Last glacial period"
"172","Fagaceae","Quercus",34.49027778,131.5861111,"Last glacial period"
"173","Salicaceae","Salix",34.49027778,131.5861111,"Last glacial period"
"174","Symplocaceae","Symplocos",34.49027778,131.5861111,"Last glacial period"
"175","Malvaceae","Tilia",34.49027778,131.5861111,"Last glacial period"
"176","Ulmaceae","Ulmus",34.49027778,131.5861111,"Last glacial period"
"177","Fagaceae","Quercus",34.49584,135.421321,"Holocene"
"178","Sapindaceae","Acer",34.55226,133.95054,"Holocene"
"179","Sapindaceae","Aesculus",34.55226,133.95054,"Holocene"
"180","Betulaceae","Alnus",34.55226,133.95054,"Holocene"
"181","Compositae","Artemisia",34.55226,133.95054,"Holocene"
"182","Betulaceae","Betula",34.55226,133.95054,"Holocene"
"183","Betulaceae","Carpinus",34.55226,133.95054,"Holocene"
"184","Fagaceae","Castanea",34.55226,133.95054,"Holocene"
"185","Fagaceae","Castanopsis",34.55226,133.95054,"Holocene"
"186","Cannabaceae","Celtis",34.55226,133.95054,"Holocene"
"187","Betulaceae","Corylus",34.55226,133.95054,"Holocene"
"188","Elaeagnaceae","Elaeagnus",34.55226,133.95054,"Holocene"
"189","Fagaceae","Fagus",34.55226,133.95054,"Holocene"
"190","Oleaceae","Fraxinus",34.55226,133.95054,"Holocene"
"191","Haloragaceae","Haloragis",34.55226,133.95054,"Holocene"
"192","Aquifoliaceae","Ilex",34.55226,133.95054,"Holocene"
"193","Juglandaceae","Juglans",34.55226,133.95054,"Holocene"
"194","Oleaceae","Ligustrum",34.55226,133.95054,"Holocene"
"195","Myricaceae","Myrica",34.55226,133.95054,"Holocene"
"196","Fagaceae","Quercus",34.55226,133.95054,"Holocene"
"197","Salicaceae","Salix",34.55226,133.95054,"Holocene"
"198","Malvaceae","Tilia",34.55226,133.95054,"Holocene"
"199","Ulmaceae","Ulmus",34.55226,133.95054,"Holocene"
"200","Sapindaceae","Acer",34.55226,133.95054,"Last glacial period"
"201","Sapindaceae","Aesculus",34.55226,133.95054,"Last glacial period"
"202","Betulaceae","Alnus",34.55226,133.95054,"Last glacial period"
"203","Compositae","Artemisia",34.55226,133.95054,"Last glacial period"
"204","Betulaceae","Betula",34.55226,133.95054,"Last glacial period"
"205","Betulaceae","Carpinus",34.55226,133.95054,"Last glacial period"
"206","Fagaceae","Castanea",34.55226,133.95054,"Last glacial period"
"207","Fagaceae","Castanopsis",34.55226,133.95054,"Last glacial period"
"208","Cannabaceae","Celtis",34.55226,133.95054,"Last glacial period"
"209","Betulaceae","Corylus",34.55226,133.95054,"Last glacial period"
"210","Elaeagnaceae","Elaeagnus",34.55226,133.95054,"Last glacial period"
"211","Fagaceae","Fagus",34.55226,133.95054,"Last glacial period"
"212","Oleaceae","Fraxinus",34.55226,133.95054,"Last glacial period"
"213","Haloragaceae","Haloragis",34.55226,133.95054,"Last glacial period"
"214","Aquifoliaceae","Ilex",34.55226,133.95054,"Last glacial period"
"215","Juglandaceae","Juglans",34.55226,133.95054,"Last glacial period"
"216","Oleaceae","Ligustrum",34.55226,133.95054,"Last glacial period"
"217","Myricaceae","Myrica",34.55226,133.95054,"Last glacial period"
"218","Fagaceae","Quercus",34.55226,133.95054,"Last glacial period"
"219","Salicaceae","Salix",34.55226,133.95054,"Last glacial period"
"220","Malvaceae","Tilia",34.55226,133.95054,"Last glacial period"
"221","Ulmaceae","Ulmus",34.55226,133.95054,"Last glacial period"
"222","Fagaceae","Quercus",34.557254,135.604463,"Holocene"
"223","Fagaceae","Fagus",34.557254,135.604463,"Holocene"
"224","Betulaceae","Carpinus",34.557254,135.604463,"Holocene"
"225","Betulaceae","Betula",34.557254,135.604463,"Holocene"
"226","Betulaceae","Corylus",34.557254,135.604463,"Holocene"
"227","Betulaceae","Alnus",34.557254,135.604463,"Holocene"
"228","Fagaceae","Cyclobalanopsis",34.557254,135.604463,"Holocene"
"229","Fagaceae","Castanopsis",34.557254,135.604463,"Holocene"
"230","Myricaceae","Myrica",34.557254,135.604463,"Holocene"
"231","Sapindaceae","Acer",34.557254,135.604463,"Holocene"
"232","Juglandaceae","Juglans",34.557254,135.604463,"Holocene"
"233","Compositae","Artemisia",34.557254,135.604463,"Holocene"
"234","Lythraceae","Lythrum",34.557254,135.604463,"Holocene"
"235","Malvaceae","Tilia",34.557254,135.604463,"Holocene"
"236","Fagaceae","Quercus",34.557254,135.604463,"Last glacial period"
"237","Fagaceae","Fagus",34.557254,135.604463,"Last glacial period"
"238","Betulaceae","Carpinus",34.557254,135.604463,"Last glacial period"
"239","Betulaceae","Betula",34.557254,135.604463,"Last glacial period"
"240","Betulaceae","Corylus",34.557254,135.604463,"Last glacial period"
"241","Betulaceae","Alnus",34.557254,135.604463,"Last glacial period"
"242","Fagaceae","Cyclobalanopsis",34.557254,135.604463,"Last glacial period"
"243","Fagaceae","Castanopsis",34.557254,135.604463,"Last glacial period"
"244","Myricaceae","Myrica",34.557254,135.604463,"Last glacial period"
"245","Sapindaceae","Acer",34.557254,135.604463,"Last glacial period"
"246","Juglandaceae","Juglans",34.557254,135.604463,"Last glacial period"
"247","Compositae","Artemisia",34.557254,135.604463,"Last glacial period"
"248","Lythraceae","Lythrum",34.557254,135.604463,"Last glacial period"
"249","Malvaceae","Tilia",34.557254,135.604463,"Last glacial period"
"250","Fagaceae","Quercus",34.661056,135.597278,"Holocene"
"251","Betulaceae","Betula",34.70583333,135.2736111,"Holocene"
"252","Betulaceae","Carpinus",34.70583333,135.2736111,"Holocene"
"253","Betulaceae","Corylus",34.70583333,135.2736111,"Holocene"
"254","Fagaceae","Fagus",34.70583333,135.2736111,"Holocene"
"255","Fagaceae","Quercus",34.70583333,135.2736111,"Holocene"
"256","Fagaceae","Cyclobalanopsis",34.70583333,135.2736111,"Holocene"
"257","Fagaceae","Castanopsis",34.70583333,135.2736111,"Holocene"
"258","Ulmaceae","Ulmus",34.70583333,135.2736111,"Holocene"
"259","Ulmaceae","Hemiptelea",34.70583333,135.2736111,"Holocene"
"260","Altingiaceae","Liquidambar",34.70583333,135.2736111,"Holocene"
"261","Juglandaceae","Cyclocarya",34.70583333,135.2736111,"Holocene"
"262","Betulaceae","Alnus",34.70583333,135.2736111,"Holocene"
"263","Polygonaceae","Polygonum",34.70583333,135.2736111,"Holocene"
"264","Compositae","Artemisia",34.70583333,135.2736111,"Holocene"
"265","Betulaceae","Betula",34.70583333,135.2736111,"Last glacial period"
"266","Betulaceae","Carpinus",34.70583333,135.2736111,"Last glacial period"
"267","Betulaceae","Corylus",34.70583333,135.2736111,"Last glacial period"
"268","Fagaceae","Fagus",34.70583333,135.2736111,"Last glacial period"
"269","Fagaceae","Quercus",34.70583333,135.2736111,"Last glacial period"
"270","Fagaceae","Cyclobalanopsis",34.70583333,135.2736111,"Last glacial period"
"271","Fagaceae","Castanopsis",34.70583333,135.2736111,"Last glacial period"
"272","Ulmaceae","Ulmus",34.70583333,135.2736111,"Last glacial period"
"273","Ulmaceae","Hemiptelea",34.70583333,135.2736111,"Last glacial period"
"274","Betulaceae","Alnus",34.70583333,135.2736111,"Last glacial period"
"275","Polygonaceae","Polygonum",34.70583333,135.2736111,"Last glacial period"
"276","Compositae","Artemisia",34.70583333,135.2736111,"Last glacial period"
"277","Sapindaceae","Aesculus",34.73055556,132.3875,"Holocene"
"278","Betulaceae","Alnus",34.73055556,132.3875,"Holocene"
"279","Compositae","Artemisia",34.73055556,132.3875,"Holocene"
"280","Betulaceae","Betula",34.73055556,132.3875,"Holocene"
"281","Betulaceae","Carpinus",34.73055556,132.3875,"Holocene"
"282","Fagaceae","Castanea",34.73055556,132.3875,"Holocene"
"283","Betulaceae","Corylus",34.73055556,132.3875,"Holocene"
"284","Fagaceae","Fagus",34.73055556,132.3875,"Holocene"
"285","Aquifoliaceae","Ilex",34.73055556,132.3875,"Holocene"
"286","Juglandaceae","Juglans",34.73055556,132.3875,"Holocene"
"287","Fagaceae","Quercus",34.73055556,132.3875,"Holocene"
"288","Salicaceae","Salix",34.73055556,132.3875,"Holocene"
"289","Malvaceae","Tilia",34.73055556,132.3875,"Holocene"
"290","Ulmaceae","Ulmus",34.73055556,132.3875,"Holocene"
"291","Fagaceae","Fagus",34.829473,135.675605,"Holocene"
"292","Fagaceae","Quercus",34.829473,135.675605,"Holocene"
"293","Betulaceae","Alnus",34.829473,135.675605,"Holocene"
"294","Betulaceae","Carpinus",34.829473,135.675605,"Holocene"
"295","Malvaceae","Tilia",34.829473,135.675605,"Holocene"
"296","Cornaceae","Cornus",34.829473,135.675605,"Holocene"
"297","Betulaceae","Betula",34.829473,135.675605,"Holocene"
"298","Sapindaceae","Acer",34.88333,135.766663,"Pleistocene"
"299","Betulaceae","Alnus",34.88333,135.766663,"Pleistocene"
"300","Betulaceae","Alnus",34.88333,135.766663,"Pleistocene"
"301","Fagaceae","Castanea",34.88333,135.76666,"Pleistocene"
"302","Fagaceae","Fagus",34.88333,135.766663,"Pleistocene"
"303","Fagaceae","Fagus",34.88333,135.766663,"Pleistocene"
"304","Fagaceae","Fagus",34.88333,135.766663,"Pleistocene"
"305","Juglandaceae","Juglans",34.88333,135.766663,"Pleistocene"
"306","Polygonaceae","Polygonum",34.88333,135.766663,"Pleistocene"
"307","Fagaceae","Quercus",34.88333,135.766663,"Pleistocene"
"308","Rosaceae","Rosa",34.88333,135.76666,"Pleistocene"
"309","Malvaceae","Tilia",34.88333,135.766663,"Pleistocene"
"310","Ulmaceae","Ulmus",34.88333,135.766663,"Pleistocene"
"311","Sapindaceae","Aesculus",34.91667,135.733337,"Holocene"
"312","Betulaceae","Alnus",34.91667,135.733337,"Holocene"
"313","Compositae","Artemisia",34.91667,135.73334,"Holocene"
"314","Betulaceae","Betula",34.91667,135.733337,"Holocene"
"315","Betulaceae","Carpinus",34.91667,135.733337,"Holocene"
"316","Fagaceae","Castanea",34.91667,135.73334,"Holocene"
"317","Fagaceae","Castanopsis",34.91667,135.73334,"Holocene"
"318","Cannabaceae","Celtis",34.91667,135.733337,"Holocene"
"319","Betulaceae","Corylus",34.91667,135.733337,"Holocene"
"320","Fagaceae","Fagus",34.91667,135.733337,"Holocene"
"321","Oleaceae","Fraxinus",34.91667,135.733337,"Holocene"
"322","Juglandaceae","Juglans",34.91667,135.733337,"Holocene"
"323","Myricaceae","Myrica",34.91667,135.733337,"Holocene"
"324","Polygonaceae","Polygonum",34.91667,135.733337,"Holocene"
"325","Fagaceae","Quercus",34.91667,135.733337,"Holocene"
"326","Anacardiaceae","Rhus",34.91667,135.73334,"Holocene"
"327","Salicaceae","Salix",34.91667,135.733337,"Holocene"
"328","Ulmaceae","Ulmus",34.91667,135.733337,"Holocene"
"329","Ulmaceae","Zelkova",34.91667,135.733337,"Holocene"
"330","Betulaceae","Alnus",34.92,139.1,"Holocene"
"331","Fagaceae","Quercus",34.92,139.1,"Holocene"
"332","Ulmaceae","Ulmus",34.92,139.1,"Holocene"
"333","Fagaceae","Fagus",34.965829,135.767425,"Holocene"
"334","Fagaceae","Quercus",34.965829,135.767425,"Holocene"
"335","Betulaceae","Alnus",34.965829,135.767425,"Holocene"
"336","Cornaceae","Cornus",34.965829,135.767425,"Holocene"
"337","Betulaceae","Carpinus",34.965829,135.767425,"Holocene"
"338","Malvaceae","Tilia",34.965829,135.767425,"Holocene"
"339","Betulaceae","Betula",34.965829,135.767425,"Holocene"
"340","Altingiaceae","Liquidambar",34.965829,135.767425,"Holocene"
"341","Onagraceae","Ludwigia",34.990629,132.186127,"Pleistocene"
"342","Amaranthaceae","Kochia",34.990629,132.186127,"Pleistocene"
"343","Caprifoliaceae","Lonicera",34.990629,132.186127,"Pleistocene"
"344","Cornaceae","Cornus",34.990629,132.186127,"Pleistocene"
"345","Lythraceae","Lagerstroemia",34.990629,132.186127,"Pleistocene"
"346","Elaeagnaceae","Elaeagnus",34.990629,132.186127,"Pleistocene"
"347","Malvaceae","Tilia",34.990629,132.186127,"Pleistocene"
"348","Vitaceae","Parthenocissus",34.990629,132.186127,"Pleistocene"
"349","Sapindaceae","Acer",34.990629,132.186127,"Pleistocene"
"350","Aquifoliaceae","Ilex",34.990629,132.186127,"Pleistocene"
"351","Buxaceae","Buxus",34.990629,132.186127,"Pleistocene"
"352","Altingiaceae","Liquidambar",34.990629,132.186127,"Pleistocene"
"353","Cannabaceae","Celtis",34.990629,132.186127,"Pleistocene"
"354","Cannabaceae","Aphananthe",34.990629,132.186127,"Pleistocene"
"355","Ulmaceae","Ulmus",34.990629,132.186127,"Pleistocene"
"356","Ulmaceae","Zelkova",34.990629,132.186127,"Pleistocene"
"357","Fagaceae","Castanea",34.990629,132.186127,"Pleistocene"
"358","Fagaceae","Castanopsis",34.990629,132.186127,"Pleistocene"
"359","Fagaceae","Quercus",34.990629,132.186127,"Pleistocene"
"360","Fagaceae","Fagus",34.990629,132.186127,"Pleistocene"
"361","Betulaceae","Alnus",34.990629,132.186127,"Pleistocene"
"362","Betulaceae","Betula",34.990629,132.186127,"Pleistocene"
"363","Betulaceae","Corylus",34.990629,132.186127,"Pleistocene"
"364","Betulaceae","Carpinus",34.990629,132.186127,"Pleistocene"
"365","Juglandaceae","Juglans",34.990629,132.186127,"Pleistocene"
"366","Juglandaceae","Pterocarya",34.990629,132.186127,"Pleistocene"
"367","Juglandaceae","Carya",34.990629,132.186127,"Pleistocene"
"368","Salicaceae","Salix",34.990629,132.186127,"Pleistocene"
"369","Sapindaceae","Acer",35.08333,135.766663,"Pleistocene"
"370","Betulaceae","Alnus",35.08333,135.766663,"Pleistocene"
"371","Compositae","Artemisia",35.08333,135.76666,"Pleistocene"
"372","Betulaceae","Betula",35.08333,135.766663,"Pleistocene"
"373","Betulaceae","Carpinus",35.08333,135.766663,"Pleistocene"
"374","Cannabaceae","Celtis",35.08333,135.766663,"Pleistocene"
"375","Betulaceae","Corylus",35.08333,135.766663,"Pleistocene"
"376","Fagaceae","Fagus",35.08333,135.766663,"Pleistocene"
"377","Juglandaceae","Juglans",35.08333,135.766663,"Pleistocene"
"378","Polygonaceae","Polygonum",35.08333,135.766663,"Pleistocene"
"379","Juglandaceae","Pterocarya",35.08333,135.766663,"Pleistocene"
"380","Fagaceae","Quercus",35.08333,135.766663,"Pleistocene"
"381","Ulmaceae","Ulmus",35.08333,135.766663,"Pleistocene"
"382","Euphorbiaceae","Sapium",35.083332,135.766663,"Pleistocene"
"383","Rhamnaceae","Paliurus",35.083332,135.766663,"Pleistocene"
"384","Sapindaceae","Acer",35.102,135.586,"Last glacial period"
"385","Sapindaceae","Aesculus",35.102,135.586,"Last glacial period"
"386","Betulaceae","Alnus",35.102,135.586,"Last glacial period"
"387","Vitaceae","Ampelopsis",35.102,135.586,"Last glacial period"
"388","Compositae","Artemisia",35.102,135.586,"Last glacial period"
"389","Betulaceae","Betula",35.102,135.586,"Last glacial period"
"390","Buxaceae","Buxus",35.102,135.586,"Last glacial period"
"391","Betulaceae","Carpinus",35.102,135.586,"Last glacial period"
"392","Cercidiphyllaceae","Cercidiphyllum",35.102,135.586,"Last glacial period"
"393","Betulaceae","Corylus",35.102,135.586,"Last glacial period"
"394","Eupteleaceae","Euptelea",35.102,135.586,"Last glacial period"
"395","Fagaceae","Fagus",35.102,135.586,"Last glacial period"
"396","Oleaceae","Fraxinus",35.102,135.586,"Last glacial period"
"397","Ulmaceae","Hemiptelea",35.102,135.586,"Last glacial period"
"398","Aquifoliaceae","Ilex",35.102,135.586,"Last glacial period"
"399","Lythraceae","Lagerstroemia",35.102,135.586,"Last glacial period"
"400","Oleaceae","Ligustrum",35.102,135.586,"Last glacial period"
"401","Caprifoliaceae","Lonicera",35.102,135.586,"Last glacial period"
"402","Myricaceae","Myrica",35.102,135.586,"Last glacial period"
"403","Vitaceae","Parthenocissus",35.102,135.586,"Last glacial period"
"404","Rutaceae","Phellodendron",35.102,135.586,"Last glacial period"
"405","Polygonaceae","Polygonum",35.102,135.586,"Last glacial period"
"406","Fagaceae","Quercus",35.102,135.586,"Last glacial period"
"407","Rhamnaceae","Paliurus",35.102,135.586,"Last glacial period"
